Ano;Já foi atendido pelo CRAI?;Tipo de Atendimento;País de origem;Distrito de residência;Como ficou sabendo do serviço?;Escolaridade;Raça/Cor/Etnia declarada;Profissão;Relação de trabalho;Condição de moradia;Identidade de gênero;Orientação sexual;Idioma materno;Situação migratória atual;Foi vítima de violência?;Identifique o tipo de violação;Demanda do atendimento ;Total
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Português;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;2
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Português;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;3
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Francês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Português;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;2
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Ocupação;Homem Cisgênero;Heterossexual;Português;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;Não informado;Não trabalha;Ocupação;Mulher Cisgênero;Heterossexual;Espanhol;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;OPERADOR DE MAQUINA ;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Francês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;PEDREIRO ;Autônomo;Alugado;Homem Cisgênero;Heterossexual;Espanhol;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;PINTOR ;Empregada(o) com carteira;Alugado;Homem Cisgênero;Heterossexual;Português;Autorização de residência temporária;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;VENDEDOR ;Autônomo;Alugado;Homem Cisgênero;Heterossexual;Francês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;2
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;VENDEDOR DE ROUPA ;Autônomo;Alugado;Homem Cisgênero;Heterossexual;Inglês;Refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;atendente ;Empregada(o) com carteira;Alugado;Mulher Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;auxiliar de limpeza ;Empregada(o) com carteira;Alugado;Homem Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;auxiliar e produção ;Empregada(o) com carteira;Alugado;Homem Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;confeiteira ;Autônomo;Alugado;Mulher Cisgênero;Heterossexual;Português;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;eestudante ;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;encanador ;Empregada(o) com carteira;Alugado;Homem Cisgênero;Heterossexual;Português;Autorização de residência temporária;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;estudante ;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Francês;Refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;estudante ;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Português;Autorização de residência temporária;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;estudante ;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;4
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;estudante ;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;estudnate ;Não trabalha;Alugado;Homem Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;mecanico ;Empregada(o) sem carteira;Alugado;Homem Cisgênero;Heterossexual;Português;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;operador de logistica ;Empregada(o) com carteira;Alugado;Mulher Cisgênero;Heterossexual;Português;Naturalizado brasileiro;Não;Não informado;Orientações diversas;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;vendedor ;Autônomo;Alugado;Homem Cisgênero;Heterossexual;Francês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;vendedor ;Autônomo;Alugado;Homem Cisgênero;Heterossexual;Inglês;Refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;vendedor ;Empregada(o) com carteira;Alugado;Homem Cisgênero;Heterossexual;Francês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;vendedor ambulante ;Autônomo;Próprio;Homem Cisgênero;Heterossexual;Francês;Refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Médio Incompleto;Preta;vendedora ;Não Declarado;Alugado;Mulher Cisgênero;Heterossexual;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Alfabetizada(o);Branca;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Não informado;Espanhol;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Alfabetizada(o);Preta;Não informado;Não Declarado;Alugado;Homem Cisgênero;Heterossexual;Português;Naturalizado brasileiro;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Amarela;Não informado;Não informado;Acolhido em Abrigos / Unidades de reclusão;Homem Cisgênero;Não informado;Persa;Visto;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Branca;Não informado;Não informado;Acolhido em Abrigos / Unidades de reclusão;Homem Cisgênero;Não informado;Espanhol;Autorização de residência temporária;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Branca;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Indígena;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Espanhol;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Indígena;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Espanhol;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Parda;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Outra;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Parda;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Parda;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Espanhol;Autorização de residência temporária;Não;Não informado;Regularização migratória;2
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Parda;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Árabe;Refugiado;Não;Não informado;Regularização migratória;2
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Parda;Não informado;Não informado;Situação de rua;Homem Cisgênero;Não informado;Árabe;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Crioulo Guiné-Bissau;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Espanhol;Outra;Não;Não informado;Orientações diversas;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Não Declarado;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Pós Graduação;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Igbo;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Superior Completo;Branca;Não informado;Não informado;Acolhido em Abrigos / Unidades de reclusão;Homem Cisgênero;Não informado;Pashto;Autorização de residência temporária;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Superior Completo;Branca;Não informado;Não informado;Acolhido em Abrigos / Unidades de reclusão;Mulher Cisgênero;Não informado;Persa;Refugiado;Não;Não informado;Regularização migratória;1
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Superior Completo;Branca;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Refugiado;Não;Não informado;Regularização migratória;4
2023;Reativação (nova demanda);Presencial;OUTRO;Outro município ou recém-chegado;Amigos/Parentes;Superior Completo;Branca;PROFESSOR DE INGLES ;Autônomo;Próprio;Homem Cisgênero;Heterossexual;Árabe;Refugiado;Não;Não informado;Orientações diversas;1
